Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
7.000000e+004,3.036783e+002,2.088603e-003,1.327692e-002
7.000000e+004,3.026314e+002,2.091031e-003,1.378814e-002
7.000000e+004,3.016675e+002,2.092300e-003,1.403624e-002
7.000000e+004,3.006194e+002,2.094945e-003,1.479921e-002
7.000000e+004,3.000778e+002,2.091668e-003,1.456809e-002
7.000000e+004,3.000424e+002,2.088888e-003,1.478188e-002
7.000000e+004,3.012165e+002,2.053965e-003,1.765428e-002
7.000000e+004,3.022421e+002,2.083229e-003,1.338490e-002
7.000000e+004,3.033350e+002,2.079131e-003,1.288613e-002
7.000000e+004,3.042775e+002,2.076298e-003,1.244159e-002
7.000000e+004,3.052889e+002,2.073445e-003,1.191964e-002
7.000000e+004,3.063334e+002,2.069644e-003,1.099414e-002
7.000000e+004,3.072699e+002,2.066702e-003,1.074178e-002
7.000000e+004,3.082444e+002,2.064691e-003,1.029287e-002
7.000000e+004,3.092352e+002,2.064099e-003,9.825005e-003
7.000000e+004,3.102422e+002,2.061193e-003,9.488404e-003
7.000000e+004,3.112142e+002,2.058524e-003,8.532784e-003
7.000000e+004,3.122466e+002,2.055960e-003,8.467202e-003
7.000000e+004,3.132029e+002,2.054585e-003,7.661082e-003
7.000000e+004,3.141988e+002,2.052117e-003,7.300619e-003
7.000000e+004,3.152604e+002,2.050079e-003,6.363835e-003
7.000000e+004,3.162445e+002,2.047586e-003,6.294557e-003
7.000000e+004,3.172473e+002,2.045534e-003,5.553084e-003
7.000000e+004,3.182406e+002,2.043893e-003,5.349425e-003
7.000000e+004,3.192184e+002,2.042557e-003,4.872281e-003
7.000000e+004,3.202780e+002,2.043061e-003,4.209293e-003
7.000000e+004,3.213840e+002,2.041683e-003,3.306776e-003
7.000000e+004,3.222442e+002,2.041383e-003,3.028473e-003
7.000000e+004,3.232568e+002,2.040706e-003,2.240941e-003
7.000000e+004,3.242156e+002,2.042824e-003,9.021614e-004
7.000000e+004,3.252308e+002,2.042228e-003,9.301648e-004
7.000000e+004,3.262189e+002,2.040363e-003,4.908352e-004
7.000000e+004,3.272754e+002,2.040026e-003,-3.538083e-004
7.000000e+004,3.282167e+002,2.038721e-003,-8.896191e-004
7.000000e+004,3.292156e+002,2.039090e-003,-1.890350e-003
7.000000e+004,3.302776e+002,2.038071e-003,-1.892024e-003
7.000000e+004,3.312177e+002,2.039138e-003,-2.574799e-003
7.000000e+004,3.321987e+002,2.036739e-003,-3.216878e-003
7.000000e+004,3.332790e+002,2.036600e-003,-3.814904e-003
7.000000e+004,3.342285e+002,2.037546e-003,-4.377320e-003
7.000000e+004,3.352734e+002,2.037233e-003,-4.820875e-003
7.000000e+004,3.362664e+002,2.038173e-003,-5.402473e-003
7.000000e+004,3.372272e+002,2.038338e-003,-6.224853e-003
7.000000e+004,3.382418e+002,2.039501e-003,-6.711575e-003
7.000000e+004,3.392353e+002,2.038657e-003,-7.198611e-003
7.000000e+004,3.402673e+002,2.039290e-003,-7.913980e-003
7.000000e+004,3.413783e+002,2.040616e-003,-8.737287e-003
7.000000e+004,3.422552e+002,2.042592e-003,-9.345774e-003
7.000000e+004,3.432218e+002,2.043618e-003,-9.824025e-003
7.000000e+004,3.441990e+002,2.044956e-003,-1.021563e-002
7.000000e+004,3.452083e+002,2.047036e-003,-1.089886e-002
7.000000e+004,3.462334e+002,2.049724e-003,-1.171842e-002
7.000000e+004,3.472578e+002,2.051217e-003,-1.245052e-002
7.000000e+004,3.482642e+002,2.052742e-003,-1.311762e-002
7.000000e+004,3.492327e+002,2.055813e-003,-1.372144e-002
7.000000e+004,3.502143e+002,2.059392e-003,-1.448848e-002
7.000000e+004,3.512315e+002,2.063299e-003,-1.486750e-002
7.000000e+004,3.522599e+002,2.066524e-003,-1.586352e-002
7.000000e+004,3.532544e+002,2.070936e-003,-1.647262e-002
7.000000e+004,3.542273e+002,2.074923e-003,-1.741792e-002
7.000000e+004,3.551829e+002,2.080081e-003,-1.837742e-002
7.000000e+004,3.562026e+002,2.083845e-003,-1.882424e-002
7.000000e+004,3.572516e+002,2.089081e-003,-1.968070e-002
