[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1654850335.798000 6/10/2022, 10:38:55 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, AP_FeTrz_trt_small
INFO, WEIGHT, 4.000
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, na Cu drutu, w foli Al
INFO, SEQUENCE FILE: FC_FH_300-390.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1654853398.889,,1.000000e+003,3.501174e+002,3.723476e-005,6.091537e-008,-2.939494e-002,1.726513e-003,3,9.407126e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.066040e-001,0,,0,
1654853460.357,,1.000000e+003,3.511340e+002,3.731177e-005,3.450670e-008,-3.061555e-002,1.793983e-003,3,9.404886e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.881104e-001,0,,0,
1654853519.296,,1.000000e+003,3.521094e+002,3.733396e-005,2.874701e-008,-2.972546e-002,6.643568e-004,3,9.403862e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.189941e-001,0,,0,
1654853580.806,,1.000000e+003,3.531181e+002,3.740549e-005,3.838594e-008,-3.178373e-002,2.187711e-004,3,9.405118e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.203979e-001,0,,0,
1654853643.494,,1.000000e+003,3.541430e+002,3.750359e-005,3.764765e-008,-3.054025e-002,1.067150e-003,3,9.402361e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.218018e-001,0,,0,
1654853704.185,,1.000000e+003,3.551286e+002,3.751271e-005,1.357219e-008,-3.141048e-002,6.451760e-004,3,9.413043e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.026978e-001,0,,0,
1654853765.373,,1.000000e+003,3.561097e+002,3.764419e-005,5.939763e-008,-3.152624e-002,1.924220e-003,3,9.429055e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.243958e-001,0,,0,
1654853828.345,,1.000000e+003,3.571324e+002,3.766565e-005,2.362271e-008,-3.336562e-002,4.702956e-004,3,9.417399e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.052002e-001,0,,0,
1654853888.817,,1.000000e+003,3.581278e+002,3.777973e-005,1.828490e-008,-3.463773e-002,4.454073e-003,3,9.407682e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.271118e-001,0,,0,
1654853950.321,,1.000000e+003,3.591471e+002,3.786828e-005,1.124671e-008,-3.409728e-002,1.583159e-003,3,9.415650e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.178955e-001,0,,0,
