Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
-3.000000e+004,2.999977e+002,7.908164e-004,-6.943658e-002
-4.000000e+004,2.999977e+002,1.077223e-003,-6.827132e-002
-5.000000e+004,3.000012e+002,1.362979e-003,-6.672147e-002
-6.000000e+004,2.999977e+002,1.648839e-003,-6.585359e-002
-7.000000e+004,3.000012e+002,1.934704e-003,-6.514095e-002
-6.500000e+004,2.999977e+002,1.790930e-003,-6.586996e-002
-5.500000e+004,3.000012e+002,1.504542e-003,-6.703226e-002
-4.500000e+004,2.999941e+002,1.218614e-003,-6.817394e-002
-3.500000e+004,2.999941e+002,9.327382e-004,-6.929725e-002
-2.500000e+004,3.000012e+002,6.463121e-004,-7.097235e-002
-1.500000e+004,3.000012e+002,3.603646e-004,-7.318050e-002
-1.000000e+004,3.000012e+002,2.182213e-004,-7.474755e-002
-9.000000e+003,3.000012e+002,1.900232e-004,-7.517497e-002
-8.000000e+003,2.999941e+002,1.620466e-004,-7.382374e-002
-7.000000e+003,3.000012e+002,1.348086e-004,-7.797398e-002
-6.000000e+003,3.000012e+002,1.072190e-004,-7.935128e-002
-5.000000e+003,3.000012e+002,8.011117e-005,-8.340468e-002
-4.000000e+003,2.999941e+002,5.377915e-005,-8.667426e-002
-3.000000e+003,3.000012e+002,2.931584e-005,-1.069325e-001
-2.000000e+003,3.000012e+002,7.077860e-006,-2.331170e-001
-1.750000e+003,3.000012e+002,2.757465e-006,-5.609876e-001
-1.500000e+003,3.000012e+002,-3.297765e-006,1.826664e-001
-1.250000e+003,3.000012e+002,-6.691132e-006,3.991928e-002
-1.000000e+003,3.000012e+002,-1.014076e-005,2.812190e-002
-9.000000e+002,3.000012e+002,-1.106586e-005,4.114381e-003
-8.000000e+002,3.000012e+002,-1.211191e-005,-1.107285e-002
-7.000000e+002,3.000012e+002,-1.287068e-005,-2.277989e-002
-6.000000e+002,3.000012e+002,-1.335066e-005,-1.364642e-002
-5.000000e+002,3.000012e+002,-1.335383e-005,-1.158794e-002
-4.000000e+002,3.000012e+002,-1.368312e-005,-2.214603e-002
-3.000000e+002,2.999977e+002,-1.310589e-005,-2.373853e-002
-2.000000e+002,3.000012e+002,-1.219050e-005,-2.924818e-002
-1.000000e+002,3.000012e+002,-1.031880e-005,-3.571865e-002
-7.500000e+001,2.999977e+002,-9.783624e-006,-3.349484e-002
-5.000000e+001,3.000012e+002,-9.512314e-006,-4.205145e-002
-2.500000e+001,3.000012e+002,-8.163157e-006,-5.574597e-002
0.000000e+000,3.000012e+002,-6.653416e-006,-8.713283e-002
2.500000e+001,3.000012e+002,-5.717724e-006,-1.147625e-001
5.000000e+001,3.000012e+002,-4.906135e-006,-1.160195e-001
7.500000e+001,2.999977e+002,-3.736800e-006,-1.664565e-001
1.000000e+002,3.000012e+002,-3.238537e-006,-1.913830e-001
2.000000e+002,3.000012e+002,-7.992693e-008,1.543283e-001
3.000000e+002,3.000012e+002,2.858312e-006,4.055915e-001
4.000000e+002,3.000012e+002,3.808573e-006,1.273138e-001
5.000000e+002,3.000012e+002,4.671057e-006,7.100564e-002
6.000000e+002,3.000012e+002,5.679205e-006,3.985091e-002
7.000000e+002,2.999977e+002,5.846011e-006,5.791182e-002
8.000000e+002,3.000012e+002,5.725929e-006,7.147284e-002
9.000000e+002,3.000012e+002,5.687558e-006,3.731462e-002
1.000000e+003,3.000012e+002,5.082334e-006,7.718933e-002
1.250000e+003,3.000012e+002,2.893404e-006,2.438705e-001
1.500000e+003,2.999977e+002,-1.516794e-007,0.000000e+000
1.750000e+003,2.999906e+002,-4.173109e-006,-5.607175e-001
2.000000e+003,3.000012e+002,-8.827812e-006,-1.864826e-001
3.000000e+003,3.000012e+002,-3.035681e-005,-1.050999e-001
4.000000e+003,3.000012e+002,-5.513046e-005,-8.833779e-002
5.000000e+003,3.000012e+002,-8.127410e-005,-8.478197e-002
