Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
-5.000000e+002,3.000012e+002,-5.231069e-005,1.479150e-001
-4.000000e+002,2.999977e+002,-4.715274e-005,1.359213e-001
-3.000000e+002,3.000012e+002,-4.148344e-005,1.196659e-001
-2.000000e+002,3.000012e+002,-3.514966e-005,1.014856e-001
-1.000000e+002,2.999959e+002,-2.678864e-005,7.880694e-002
-7.500000e+001,3.000012e+002,-2.469489e-005,7.290015e-002
-5.000000e+001,3.000012e+002,-2.246218e-005,6.249412e-002
-2.500000e+001,3.000012e+002,-1.995723e-005,5.430119e-002
0.000000e+000,2.999995e+002,-1.755881e-005,3.876384e-002
2.500000e+001,2.999977e+002,-1.476894e-005,2.509763e-002
5.000000e+001,2.999941e+002,-1.264643e-005,3.249240e-004
7.500000e+001,3.000012e+002,-9.682495e-006,-2.861389e-002
1.000000e+002,2.999959e+002,-7.374992e-006,-7.334155e-002
2.000000e+002,3.000030e+002,5.503199e-006,5.907402e-001
3.000000e+002,3.000012e+002,1.352765e-005,2.863863e-001
4.000000e+002,3.000012e+002,2.218798e-005,2.489022e-001
5.000000e+002,2.999994e+002,3.079022e-005,2.294253e-001
6.000000e+002,3.000012e+002,3.836520e-005,2.201715e-001
7.000000e+002,3.000012e+002,4.551288e-005,2.267426e-001
8.000000e+002,2.999977e+002,5.175724e-005,2.273778e-001
9.000000e+002,3.000012e+002,5.662424e-005,2.344617e-001
1.000000e+003,2.999959e+002,6.191769e-005,2.382519e-001
1.250000e+003,3.000012e+002,7.253654e-005,2.553083e-001
1.500000e+003,3.000012e+002,8.063435e-005,2.716708e-001
1.750000e+003,3.000012e+002,8.620009e-005,2.876420e-001
2.000000e+003,2.999994e+002,8.979635e-005,3.021523e-001
3.011842e+003,2.999977e+002,9.371752e-005,3.659229e-001
4.015544e+003,2.999977e+002,8.819292e-005,4.416554e-001
5.019177e+003,2.999994e+002,7.956281e-005,5.548586e-001
6.022516e+003,2.999977e+002,7.208095e-005,7.019818e-001
7.013310e+003,2.999994e+002,6.772175e-005,8.995850e-001
8.017086e+003,2.999994e+002,-6.486888e-005,-6.768913e-001
