[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1642623753.483000 1/19/2022, 9:22:33 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, STO-N10-2g-15a-500C-vac_MvH_T-300K
INFO, WEIGHT, 110.990
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, 19-01-2022
INFO, SEQUENCE FILE: MvsH-full_mod_MvT.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1642625213.641,,3.000000e+004,2.999963e+002,-7.883590e-004,2.867961e-007,-1.182928e-001,1.326309e-004,3,9.721425e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642625355.876,,3.500000e+004,2.999998e+002,-9.315251e-004,2.469542e-007,-1.171804e-001,1.642463e-004,3,9.724320e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642625499.319,,4.000000e+004,2.999998e+002,-1.074273e-003,6.108000e-008,-1.164911e-001,2.712360e-004,3,9.721864e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642625638.713,,4.500000e+004,2.999927e+002,-1.216786e-003,5.770502e-008,-1.154541e-001,7.254000e-005,3,9.721915e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642625785.509,,5.000000e+004,2.999998e+002,-1.359295e-003,2.629239e-007,-1.146169e-001,1.698676e-004,3,9.721189e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642625933.768,,5.500000e+004,2.999963e+002,-1.501804e-003,2.576568e-008,-1.141852e-001,1.000988e-006,3,9.721670e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642626075.738,,6.000000e+004,2.999998e+002,-1.644563e-003,2.839985e-008,-1.137807e-001,7.362001e-005,3,9.721879e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626225.430,,6.500000e+004,2.999998e+002,-1.786995e-003,2.353474e-007,-1.134460e-001,8.291339e-005,3,9.721689e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626370.089,,7.000000e+004,2.999998e+002,-1.929788e-003,1.205960e-007,-1.133245e-001,4.806321e-005,3,9.721236e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626409.050,,7.000000e+004,2.999998e+002,-1.936858e-003,9.042639e-007,-1.134253e-001,1.852670e-004,3,9.713029e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626453.736,,6.524040e+004,2.999998e+002,-1.793342e-003,8.146196e-007,-1.137411e-001,4.182021e-005,3,9.724081e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626499.423,,6.022225e+004,2.999998e+002,-1.649851e-003,4.014652e-007,-1.143134e-001,8.457819e-005,3,9.719167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626545.146,,5.520555e+004,2.999998e+002,-1.507230e-003,1.179042e-006,-1.149930e-001,2.877471e-004,3,9.714442e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626590.083,,5.018885e+004,3.000034e+002,-1.363821e-003,2.545522e-006,-1.161271e-001,1.107619e-004,3,9.733735e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.422119e-002,0,,0,
1642626634.770,,4.516923e+004,2.999998e+002,-1.220979e-003,1.247942e-006,-1.165842e-001,6.266340e-004,3,9.720329e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626680.309,,4.015181e+004,2.999998e+002,-1.077930e-003,2.264241e-006,-1.161818e-001,5.946762e-004,3,9.705296e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626724.258,,3.513439e+004,2.999998e+002,-9.353135e-004,3.028070e-007,-1.172905e-001,4.509660e-004,3,9.693415e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626769.975,,3.011550e+004,2.999998e+002,-7.877178e-004,7.223163e-006,-1.160800e-001,2.463378e-003,3,9.629494e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626814.412,,2.509807e+004,2.999998e+002,-6.483441e-004,5.248188e-007,-1.184411e-001,9.423983e-004,3,9.716100e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626857.658,,2.007918e+004,2.999998e+002,-5.017816e-004,1.200239e-006,-1.192373e-001,4.845992e-004,3,9.686059e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626908.562,,1.505738e+004,2.999998e+002,-3.620977e-004,8.772224e-007,-1.211967e-001,3.235271e-003,3,9.672701e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642626996.771,,1.002639e+004,2.999998e+002,-2.187288e-004,4.675357e-007,-1.230126e-001,1.699645e-003,3,9.653460e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627022.207,,9.019843e+003,3.000069e+002,-1.908843e-004,1.637883e-006,-1.246376e-001,1.425870e-003,3,9.648565e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.422119e-002,0,,0,
1642627047.450,,8.015774e+003,3.000034e+002,-1.633817e-004,3.374526e-007,-1.225140e-001,2.563940e-003,3,9.546541e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.422119e-002,0,,0,
1642627073.393,,7.011706e+003,2.999963e+002,-1.346702e-004,7.477053e-007,-1.282282e-001,4.902885e-003,3,9.582847e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642627143.331,,6.022515e+003,2.999963e+002,-1.060176e-004,6.096321e-007,-1.346482e-001,1.594436e-003,3,9.636536e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642627168.577,,5.019177e+003,2.999998e+002,-8.130465e-005,1.695387e-006,-1.309263e-001,7.292774e-004,3,9.353431e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627194.094,,4.015545e+003,2.999998e+002,-5.367409e-005,2.388716e-007,-1.348854e-001,1.274808e-002,3,9.378607e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627219.852,,3.011914e+003,2.999963e+002,-2.837418e-005,6.303763e-008,-1.499736e-001,1.890208e-002,3,8.979414e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642627376.773,,2.000000e+003,2.999998e+002,-6.557247e-006,7.341549e-008,-2.792795e-001,1.497899e-002,3,8.798127e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
