Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
3.000000e+002,1.921391e+002,6.272596e-006,-3.858940e-002
3.000000e+002,1.941644e+002,6.320866e-006,-3.709616e-002
3.000000e+002,1.961381e+002,6.295858e-006,-3.958905e-002
3.000000e+002,1.981571e+002,6.287918e-006,-3.769384e-002
3.000000e+002,2.001604e+002,6.304558e-006,-3.586232e-002
3.000000e+002,2.021586e+002,6.276471e-006,-4.132471e-002
3.000000e+002,2.041145e+002,6.308512e-006,-3.770635e-002
3.000000e+002,2.061654e+002,6.286894e-006,-4.096771e-002
3.000000e+002,2.081646e+002,6.335772e-006,-4.208545e-002
3.000000e+002,2.101774e+002,6.343283e-006,-4.061827e-002
3.000000e+002,2.121131e+002,6.303293e-006,-4.247293e-002
3.000000e+002,2.141733e+002,6.316556e-006,-4.323897e-002
3.000000e+002,2.161276e+002,6.321455e-006,-4.331407e-002
3.000000e+002,2.181837e+002,6.329446e-006,-4.136808e-002
3.000000e+002,2.201297e+002,6.287992e-006,-4.435937e-002
3.000000e+002,2.221483e+002,6.304656e-006,-4.714133e-002
3.000000e+002,2.241587e+002,6.327138e-006,-4.777837e-002
3.000000e+002,2.261216e+002,6.315923e-006,-4.439791e-002
3.000000e+002,2.281711e+002,6.310182e-006,-4.153953e-002
3.000000e+002,2.301750e+002,6.327138e-006,-4.726732e-002
3.000000e+002,2.321343e+002,6.311176e-006,-4.697570e-002
3.000000e+002,2.341606e+002,6.340830e-006,-4.672127e-002
3.000000e+002,2.361279e+002,6.329937e-006,-4.591556e-002
3.000000e+002,2.381532e+002,6.344861e-006,-4.652176e-002
3.000000e+002,2.401576e+002,6.331182e-006,-4.353439e-002
3.000000e+002,2.421485e+002,6.324951e-006,-4.468584e-002
3.000000e+002,2.441427e+002,6.323773e-006,-4.970332e-002
3.000000e+002,2.461609e+002,6.343403e-006,-4.814194e-002
3.000000e+002,2.481507e+002,6.313280e-006,-5.088874e-002
3.000000e+002,2.501488e+002,6.308328e-006,-4.472198e-002
3.000000e+002,2.521104e+002,6.298264e-006,-4.558153e-002
3.000000e+002,2.541433e+002,6.322178e-006,-5.208535e-002
3.000000e+002,2.561457e+002,6.301676e-006,-4.829871e-002
3.000000e+002,2.581205e+002,6.324017e-006,-5.135884e-002
3.000000e+002,2.601471e+002,6.321986e-006,-5.072882e-002
3.000000e+002,2.621419e+002,6.273378e-006,-5.078464e-002
3.000000e+002,2.641369e+002,6.290966e-006,-4.739513e-002
3.000000e+002,2.661464e+002,6.316417e-006,-4.895476e-002
3.000000e+002,2.681322e+002,6.303896e-006,-4.824775e-002
3.000000e+002,2.701636e+002,6.296183e-006,-4.563354e-002
3.000000e+002,2.721292e+002,6.271642e-006,-4.633037e-002
3.000000e+002,2.741631e+002,6.261675e-006,-4.784435e-002
3.000000e+002,2.761339e+002,6.278898e-006,-4.948595e-002
3.000000e+002,2.781587e+002,6.245580e-006,-4.807812e-002
3.000000e+002,2.801289e+002,6.287298e-006,-4.711669e-002
3.000000e+002,2.821378e+002,6.257386e-006,-4.496748e-002
3.000000e+002,2.841359e+002,6.265599e-006,-4.808990e-002
3.000000e+002,2.861317e+002,6.288711e-006,-4.943513e-002
3.000000e+002,2.881569e+002,6.283612e-006,-4.645018e-002
3.000000e+002,2.901562e+002,6.277672e-006,-4.645600e-002
3.000000e+002,2.921343e+002,6.305422e-006,-4.396024e-002
3.000000e+002,2.941476e+002,6.283888e-006,-4.646174e-002
3.000000e+002,2.961176e+002,6.270419e-006,-4.508910e-002
3.000000e+002,2.981458e+002,6.305179e-006,-4.597525e-002
3.000000e+002,3.001629e+002,6.285559e-006,-4.190998e-002
3.000000e+002,3.021413e+002,6.266015e-006,-3.972829e-002
3.000000e+002,3.041589e+002,6.280661e-006,-4.065099e-002
3.000000e+002,3.061056e+002,6.307022e-006,-3.922339e-002
3.000000e+002,3.081243e+002,6.301729e-006,-3.795111e-002
3.000000e+002,3.101756e+002,6.307539e-006,-3.562121e-002
3.000000e+002,3.121443e+002,6.307861e-006,-3.355276e-002
3.000000e+002,3.141714e+002,6.333929e-006,-3.149045e-002
3.000000e+002,3.161434e+002,6.293600e-006,-3.161395e-002
3.000000e+002,3.181541e+002,6.267821e-006,-2.584609e-002
3.000000e+002,3.201435e+002,6.322995e-006,-2.553427e-002
3.000000e+002,3.221596e+002,6.321603e-006,-2.738130e-002
3.000000e+002,3.241360e+002,6.335868e-006,-2.938287e-002
3.000000e+002,3.261765e+002,6.274471e-006,-2.186497e-002
3.000000e+002,3.281223e+002,6.327942e-006,-1.818967e-002
3.000000e+002,3.301406e+002,6.269583e-006,-1.864529e-002
3.000000e+002,3.321239e+002,6.307324e-006,-7.320226e-003
3.000000e+002,3.341482e+002,6.318387e-006,-1.596969e-002
3.000000e+002,3.361445e+002,6.301998e-006,-1.299888e-002
3.000000e+002,3.381663e+002,6.266329e-006,-6.642738e-003
3.000000e+002,3.401398e+002,6.298185e-006,-6.870182e-003
3.000000e+002,3.421825e+002,6.304706e-006,-3.726732e-003
