Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.951450e+002,1.219791e-004,-1.501482e-001
1.000000e+003,3.961098e+002,1.218548e-004,-1.488337e-001
1.000000e+003,3.971139e+002,1.228169e-004,-1.488825e-001
1.000000e+003,3.981353e+002,1.235929e-004,-1.492989e-001
1.000000e+003,3.991162e+002,1.242424e-004,-1.494370e-001
1.000000e+003,3.999784e+002,1.258413e-004,-1.471178e-001
1.000000e+003,4.000108e+002,1.263256e-004,-1.462265e-001
1.000000e+003,3.988747e+002,1.264019e-004,-1.450250e-001
1.000000e+003,3.978339e+002,1.265128e-004,-1.440426e-001
1.000000e+003,3.967914e+002,1.267070e-004,-1.433845e-001
1.000000e+003,3.956999e+002,1.269357e-004,-1.429855e-001
1.000000e+003,3.947242e+002,1.270423e-004,-1.420077e-001
1.000000e+003,3.936935e+002,1.272143e-004,-1.409801e-001
1.000000e+003,3.927310e+002,1.273911e-004,-1.400083e-001
1.000000e+003,3.918013e+002,1.275103e-004,-1.399410e-001
1.000000e+003,3.908020e+002,1.275759e-004,-1.394804e-001
1.000000e+003,3.898942e+002,1.276461e-004,-1.393110e-001
1.000000e+003,3.889263e+002,1.273498e-004,-1.389732e-001
1.000000e+003,3.878781e+002,1.275474e-004,-1.387263e-001
1.000000e+003,3.868145e+002,1.277448e-004,-1.377195e-001
1.000000e+003,3.858051e+002,1.279420e-004,-1.375712e-001
1.000000e+003,3.848253e+002,1.281484e-004,-1.367624e-001
1.000000e+003,3.838595e+002,1.283863e-004,-1.361971e-001
1.000000e+003,3.828869e+002,1.284038e-004,-1.358072e-001
1.000000e+003,3.819018e+002,1.285060e-004,-1.352070e-001
1.000000e+003,3.808837e+002,1.287883e-004,-1.348277e-001
1.000000e+003,3.798917e+002,1.289964e-004,-1.341275e-001
1.000000e+003,3.788848e+002,1.291409e-004,-1.341555e-001
1.000000e+003,3.778516e+002,1.292299e-004,-1.333849e-001
1.000000e+003,3.768932e+002,1.293363e-004,-1.328318e-001
1.000000e+003,3.758914e+002,1.293862e-004,-1.329249e-001
1.000000e+003,3.748808e+002,1.292855e-004,-1.319307e-001
1.000000e+003,3.738674e+002,1.292509e-004,-1.314178e-001
1.000000e+003,3.728795e+002,1.291751e-004,-1.309491e-001
1.000000e+003,3.718774e+002,1.292638e-004,-1.307491e-001
1.000000e+003,3.708698e+002,1.292734e-004,-1.303239e-001
1.000000e+003,3.698983e+002,1.292831e-004,-1.298182e-001
1.000000e+003,3.688744e+002,1.292183e-004,-1.298706e-001
1.000000e+003,3.678919e+002,1.292015e-004,-1.293351e-001
1.000000e+003,3.668660e+002,1.290212e-004,-1.293027e-001
1.000000e+003,3.658839e+002,1.288577e-004,-1.287006e-001
1.000000e+003,3.648643e+002,1.285784e-004,-1.289262e-001
1.000000e+003,3.638640e+002,1.282321e-004,-1.284231e-001
1.000000e+003,3.628801e+002,1.278038e-004,-1.283633e-001
1.000000e+003,3.618832e+002,1.272351e-004,-1.280030e-001
1.000000e+003,3.608737e+002,1.264848e-004,-1.277233e-001
1.000000e+003,3.598779e+002,1.255146e-004,-1.271844e-001
1.000000e+003,3.588775e+002,1.242116e-004,-1.276868e-001
1.000000e+003,3.578520e+002,1.224349e-004,-1.277003e-001
1.000000e+003,3.568710e+002,1.196311e-004,-1.276756e-001
1.000000e+003,3.558702e+002,1.147532e-004,-1.283668e-001
1.000000e+003,3.548804e+002,1.089542e-004,-1.295730e-001
1.000000e+003,3.538762e+002,1.039494e-004,-1.296011e-001
1.000000e+003,3.528929e+002,9.197379e-005,-1.256359e-001
1.000000e+003,3.518632e+002,5.873793e-005,-9.805298e-002
1.000000e+003,3.508546e+002,4.337506e-005,-4.720460e-002
1.000000e+003,3.498422e+002,4.221252e-005,-4.315256e-002
1.000000e+003,3.488872e+002,4.172419e-005,-4.296578e-002
1.000000e+003,3.478843e+002,4.145711e-005,-4.004194e-002
1.000000e+003,3.468657e+002,4.129896e-005,-4.069121e-002
1.000000e+003,3.458893e+002,4.118451e-005,-4.025244e-002
1.000000e+003,3.448544e+002,4.111108e-005,-4.032641e-002
1.000000e+003,3.438805e+002,4.102111e-005,-3.815734e-002
1.000000e+003,3.428888e+002,4.091538e-005,-3.843933e-002
1.000000e+003,3.418820e+002,4.093209e-005,-3.890833e-002
1.000000e+003,3.408885e+002,4.086456e-005,-3.680255e-002
1.000000e+003,3.398779e+002,4.083652e-005,-3.659260e-002
1.000000e+003,3.388736e+002,4.083750e-005,-3.597925e-002
1.000000e+003,3.378961e+002,4.081990e-005,-3.636622e-002
1.000000e+003,3.368655e+002,4.082626e-005,-3.554011e-002
1.000000e+003,3.358935e+002,4.079716e-005,-3.572419e-002
1.000000e+003,3.348894e+002,4.081850e-005,-3.418437e-002
1.000000e+003,3.338536e+002,4.080899e-005,-3.306639e-002
1.000000e+003,3.328932e+002,4.079952e-005,-3.227291e-002
1.000000e+003,3.318661e+002,4.086798e-005,-3.287498e-002
1.000000e+003,3.308522e+002,4.082160e-005,-3.266720e-002
1.000000e+003,3.298926e+002,4.084632e-005,-3.185161e-002
